softwareComponent,applicationComponent,objectType,objectName,classification,comment,successorObjectType,successorObjectName
SAP_BASIS,BC-FES-GRA,INTF,IF_DC_MANAGEMENT,TI3,,,
SAP_BASIS,BC-ABA-LA,INTF,IF_DEMO_OUTPUT,TI3,,,
SAP_BASIS,BC-FES-GUI,INTF,IF_DRAGDROP,TI3,,,
SAP_BASIS,BC-SRV-ARL,INTF,IF_DV_DOCUMENT,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-TWB-TST-ECA,INTF,IF_EC_ODATA_TEST_SERVICES,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-TWB-TST-ECA,INTF,IF_ECATT_APL_OD_BTC_REQ,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-TWB-TST-ECA,INTF,IF_ECATT_APL_ODATA_FILTER,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-TWB-TST-ECA,INTF,IF_ECATT_APL_ODATA_RESRC_PATH,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-DWB-TOO-ENH,INTF,IF_ENH_COMPOSITE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-DWB-TOO-ENH,INTF,IF_ENH_OBJECT,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-DWB-TOO-ENH,INTF,IF_ENH_OBJECT_DOCU,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-DWB-TOO-ENH,INTF,IF_ENH_SPOT_COMPOSITE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-DWB-TOO-ENH,INTF,IF_ENH_SPOT_TOOL,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-DWB-TOO-ENH,INTF,IF_ENH_TOOL,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_ADDRESS_HEADER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_BP,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_BP_CONTACT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_BP_HEADER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_MESSAGE_BUFFER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_PRODUCT_HEADER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_SO_HEADER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-NWD,INTF,IF_EPM_SO_ITEM,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-CCM-ADK,INTF,IF_EX_ARC_OBJECT_ADD_TABLE,TI3,,,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_AUTHORITY_BADI,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-CTS-ORG,INTF,IF_EX_CTS_EXPORT_FEEDBACK,TI3,,,
SAP_BASIS,BC-CTS-ORG,INTF,IF_EX_CTS_IMPORT_FEEDBACK,TI3,,,
SAP_BASIS,BC-CTS-ORG,INTF,IF_EX_CTS_REQUEST_CHECK,TI3,,,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_HRALE00INBOUND_IDOC,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_HRALE00OUTBOUND_IDOC,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_HRBAS00_GET_PROFL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_HRBAS00_SEARCH,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_HRBAS00INFTY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_HRBAS00INFTYBL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_EX_HROM_NF_BUFFER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_AUTHORITY_C,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_BEFORE_VALID_C,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_CASE_FCODE_S,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_CHNG_BFR_STR_C,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_RECORD_C,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_STORE_S,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_VALIDATE_C,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_VISUALIZATION_C,TI3,,,
SAP_BASIS,BC-SRV-CM,INTF,IF_EX_SCMG_VLDT_BFR_STR_C,TI3,,,
SAP_BASIS,BC-CCM-TAN,INTF,IF_EX_TAANA_VIRTUAL_FIELDS,TI3,,,
SAP_BASIS,BC-CCM-MON,INTF,IF_EX_WORKLOAD_STATISTIC,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_ADMIN_DATA,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_ADMIN_DATA_QUERY,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_APPLICATION,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_APPLICATION_SETTINGS,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_CONSTANTS,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_CONTEXT,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_DATA_OBJECT,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_DECISION_TABLE,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_DOC_SPREADSHEET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_EXPRESSION,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_FACTORY,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_FUNCTION,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_LEAN_TRACE,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_QUERY,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_RESULT,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_STRUCTURE,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_TRACE,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_TRANSACTION,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_TYPES,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_WD_CONSTANTS,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_WD_FACTORY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_WD_MODEL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_WD_TYPES,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-BR,INTF,IF_FDT_WD_UI_EXECUTION,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-FES-BUS-RUN,INTF,IF_FLP_MANAGER,TI3,,,
SAP_BASIS,BC-SRV-BR,INTF,IF_FOBU_CONNECTOR,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-BR,INTF,IF_FOEV_CONNECTOR,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP,TI3,,,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_ADDRESS,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_FORM,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_INTERFACE,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_INTERFACE_DATA,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_LAYOUT,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_NODE,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_OBJECT,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_OFFLINE,TI3,,,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_PDF_OBJECT,TI3,,,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_PDF_USAGE_RIGHTS,TI3,,,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_WB_FORM,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_WB_INTERFACE,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-SRV-FP,INTF,IF_FP_WB_OBJECT,TI3,"No official API, usage acceptable",,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_ACA,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_ADAPT_MANAGER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_APP_CONTROLLER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_AUDIO_MANAGER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_BINDING_MANAGER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CFG_CONSTANTS,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CHANNEL_MANAGER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CHART_DATA_FACTORY,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CHART_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CHART_MODEL_FACTORY,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CHART_TABLE_DATA,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CHART_TABLE_MODEL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CNR_GAF,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CNR_OIF,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CNR_OVP,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_COMPOSITE,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CONNECTOR_DEF,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CONNECTOR_RUN,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CONSTANTS,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_CONSTANTS_INTERNAL,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_ELEMENT,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_ERROR_DETAILS,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_FEEDER_MODEL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_FLP_NAVIGATION,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_FORM_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_FORM_REPEATER_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GAF,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GAF_CONF_EXIT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GENAI_MANAGER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_ASYNC,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_ATTR_FILT_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_ATTR_FILTER_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_ATTRIBUTE_FILTER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_ATTRIBUTE_FILTER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CAROUSEL_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CAROUSEL_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CAROUSEL_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CHART,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CHART_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CHART_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CONSTANTS,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_CTXT_MENU,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_DYNAMIC_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_FORM,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_FORM_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_FORM_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_FORM_REPEATER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_FORM_REPEATER_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_LAUNCHPAD,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_LIST,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_LIST_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_LIST_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_LIST_PAGING,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_OVS,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_QV_DATASET,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_QV_DATASET_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_QV_IMAGE,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_QV_THING,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_QV_THING_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_SEARCH,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_SEARCH_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_SEARCH_CONVERSION,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_SEARCH_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_TREE,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_TREE_AGGREGATION,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_TREE_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_TREE_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_TREE_FILTER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_VISBIZ,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_VISBIZ_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_VISBIZ_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_GUIBB_VISBIZ_EXT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_IDR,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_LIST_ATS_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_LIST_ATS_UI_INFO,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_LIST_TYPES,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_LOADING_ANIMATION,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_MESSAGE_MANAGER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_MULTI_INSTANTIABLE,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_NAVIGATE_TO,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_NAVIGATION,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_NODE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_OIF,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_OVP,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_OVP_CONF_EXIT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_PARAMETER,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_QV_DATASET_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_RUIBB_BICS_GRID_CONFIG,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_RUIBB_CONSTANTS,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_SEARCH_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_TABBED,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_TABBED_CONF_EXIT,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_TRANSACTION,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_TREE_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_VISBIZ_EXT_CTRL,TI3,,,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_WIRE_MODEL,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-WD-CMP-FPM,INTF,IF_FPM_WORK_PROTECTION,TI3,,,
SAP_BASIS,BC-FES-GRA,INTF,IF_GFW_STATUS,TI3,,,
SAP_BASIS,BC-FES-GRA,INTF,IF_GRAPHIC_PROXY,TI3,,,
SAP_BASIS,BC-BMT-OM,INTF,IF_HR_SEARCHTOOL_GB,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HR_SEARCHTOOL_GS,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HRBAS_BUFFER_CONTROL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HRBAS_CONSTANTS,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HRBAS_DISPATCH_BL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HRBAS_INFTY_BUFFER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HRBAS_MESSAGE_HANDLER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HRBAS_PLAIN_INFOTYPE_ACCESS,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-BMT-OM,INTF,IF_HRBAS_READ_INFOTYPE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_CLIENT,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_ENTITY,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_ENTITY,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_EXTENSION,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_EXTENSION,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_FORM_FIELDS_SAP,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_HEADER_FIELDS,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_HEADER_FIELDS,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_HEADER_FIELDS_SAP,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_REQUEST,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_REQUEST,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_RESPONSE,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_RESPONSE,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_SERVER,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_SERVER,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_STATUS,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_UTILITY,TI3,,,
SAP_BASIS,BC-MID-ICF,INTF,IF_HTTP_UTILITY,TI3,,,
SAP_BASIS,BC-SRV-KPR-DMF,INTF,IF_HTTP_WEBDAV_RESOURCE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-MID-ICF,INTF,IF_ICF_TREE,TI3,,,
SAP_BASIS,BC-SEC-USR-ADM,INTF,IF_IDENTITY,TI3,,,
SAP_BASIS,BC-SEC-USR-ADM,INTF,IF_IDENTITY_DEFINITION,TI3,,,
SAP_BASIS,BC-MID-RFC,INTF,IF_IMC_CHILD_MODE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_APPLICATIONPROPERTIES,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_DOCUMENT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_ENVIRONMENT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_FACTORY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_PROJECT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_RESULT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_RESULT_BOOL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_RESULT_INT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_RESULT_NO,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_RESULT_STRING,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_SPREADSHEET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-WD-ACF-RUN-ABA,INTF,IF_IOS_WORDPROCESSING,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-FES-ITS,INTF,IF_ITS_GENERATE_TEMPLATE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_ATTRIBUTE,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_CDATA_SECTION,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_CHARACTER_DATA,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_DOCUMENT,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_ELEMENT,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_ENCODING,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_EVENT,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_ISTREAM,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_MINI_DFS_ITER,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_MINI_DOM,TI3,,,
SAP_BASIS,BC-ABA-XML,INTF,IF_IXML_MINI_PARSER,TI3,,,
